KIZ_code	Worksheet_filename	Country	reservecode	reservecode2	Protected_Area_Std_Name	Date_collected	Forest_Compartment	Original_ID_Code	Approx_number_leeches	WWF_SWG_ID	Artiodactyla.Bovidae.Bos.taurus	Artiodactyla.Bovidae.Capricornis.milneedwardsii	Artiodactyla.Cervidae.Muntiacus.muntjak_vaginalis	Artiodactyla.Cervidae.Muntiacus.truongsonensis	Artiodactyla.Cervidae.Muntiacus.UNK	Artiodactyla.Cervidae.Muntiacus.vuquangensis	Artiodactyla.Cervidae.Rusa.unicolor	Artiodactyla.Suidae.Sus.scrofa	Artiodactyla.Tragulidae.Tragulus.kanchil	Artiodactyla.Tragulidae.Tragulus.UNK	Carnivora.Canidae.Canis.lupus_familiaris	Carnivora.Felidae.Catopuma.UNK	Carnivora.Felidae.Neofelis.UNK	Carnivora.Felidae.Prionailurus.bengalensis	Carnivora.Felidae.UNK	Carnivora.Herpestidae.Herpestes.UNK	Carnivora.Mustelidae.Aonyx.cinereus	Carnivora.Mustelidae.Arctonyx.collaris	Carnivora.Mustelidae.Lutra.lutra	Carnivora.Mustelidae.Martes.flavigula	Carnivora.Mustelidae.Melogale.moschata	Carnivora.Mustelidae.Mustela.kathiah	Carnivora.Mustelidae.Mustela.UNK	Carnivora.Ursidae.Ursus.thibetanus	Carnivora.Viverridae.Arctictis.UNK	Carnivora.Viverridae.Paguma.larvata	Carnivora.Viverridae.Viverra.UNK1	Carnivora.Viverridae.Viverra.UNK2	Carnivora.Viverridae.Viverra.UNK3	Carnivora.Viverridae.Viverra.UNK4	Chiroptera.Vespertilionidae.Tylonycteris.UNK	Erinaceomorpha.Erinaceidae.Hylomys.suillus	Lagomorpha.Leporidae.Nesolagus.timminsi	Primates.Cercopithecidae.Macaca.arctoides	Primates.Cercopithecidae.Macaca.assamensis	Primates.Cercopithecidae.Macaca.fascicularis	Primates.Cercopithecidae.Macaca.mulatta	Primates.Cercopithecidae.Macaca.UNK	Primates.Hominidae.Homo.sapiens	Primates.Hylobatidae.Nomascus.siki	Rodentia.Hystricidae.Hystrix.UNK	Rodentia.Muridae.Mus.musculus	Rodentia.Muridae.Niviventer.UNK	Rodentia.Sciuridae.Callosciurus.erythraeus	Rodentia.Sciuridae.Callosciurus.UNK1	Rodentia.Sciuridae.Callosciurus.UNK2	Rodentia.Sciuridae.Hylopetes.UNK1	Rodentia.Sciuridae.Hylopetes.UNK2	Rodentia.Sciuridae.Petaurista.philippensis	Rodentia.Sciuridae.Ratufa.bicolor	Rodentia.Sciuridae.Tamiops.UNK	Rodentia.Spalacidae.Rhizomys.pruinosus	Scandentia.Tupaiidae.Tupaia.belangeri	Soricomorpha.Talpidae.Euroscaptor.UNK	reservecode3
WWF195	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	17/7/2012	37	9 - Tâm	30	QN-9	     0	     0	    80	     0	     0	     0	     0	 85693	     0	     0	     0	     0	     0	     0	   158	     0	     0	     0	     0	     0	 27309	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   288	     0	     0	     0	     0	     0	     0	     0	     0	     0	302163	     0	     0	     0	     0	     0	     0	     0	     0	134789	   739	     0	BMHQNXS
WWF196	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	27/7/2012	45	13 - Tâm	5	QN-13	     0	   118	     0	     0	     0	     0	     0	    58	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  2623	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	374321	     0	     0	     0	     0	     0	     0	     0	     0	     0	    27	     0	     0	     0	     0	     0	     0	     0	     0	 25841	     0	     0	BMHQNXS
WWF197	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41128	26	15 - Tâm	10	QN-15	     0	  4299	     0	     0	   186	     0	     0	   602	     0	     0	     0	     0	     0	     0	   602	     0	     0	     0	     0	     0	155978	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 56060	     0	     0	     0	     0	     0	     0	     0	     0	     0	128902	     0	     0	     0	     0	     0	     0	     0	     0	 55927	   946	     0	BMHQNXS
WWF199	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	15/9/2012	37 and 47	25 - Tâm	25	QN-25	     0	     0	     0	     0	     0	     0	     0	 86779	     0	     0	     0	     0	     0	     0	     0	    26	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     4	     0	     0	     0	     0	     0	     0	     0	     0	     0	106273	     0	     0	     0	     8	     0	     0	     0	     0	     5	     0	     0	BMHQNXS
WWF2	tube_labels	Vietnam	HSL	HSL	Hue SNR	NA	NA	VINH.BUIHUU_20120809	NA	NA	     0	     0	     0	     0	     0	     0	     0	 71128	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     7	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     5	     0	     0	     0	     0	     0	165091	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF20	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK45_20121029	NA	NA	     0	  3762	     0	     0	     0	     0	     0	397943	     0	     0	     0	     0	     0	     0	     0	     4	     0	     0	     0	     0	     7	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     7	     7	     0	     0	     0	     0	 49324	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF200	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	26/9/2012	36	28 - Tâm	35	QN-28	     0	     9	     0	     0	     0	     0	     0	   102	     0	     0	    12	     0	     0	     0	     0	     0	     0	     0	     0	     0	    24	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     6	     0	     0	     0	     0	     0	     0	     0	    36	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	269554	     0	     0	BMHQNXS
WWF201	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41192	26	30 - Tâm	15	QN-30	     0	     0	     0	     0	     0	     0	     0	121307	     0	     0	     0	     0	     0	     0	   703	     0	     0	     0	     0	     0	 86762	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    31	     0	     0	     0	     0	     0	     0	     0	     5	     0	108479	     0	     0	     0	     0	     0	     0	     0	     0	   224	    10	     0	BMHQNXS
WWF203	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41097	25	5 - Thịnh	10	QN-37	     0	     0	     8	     0	     0	     0	     0	227410	     0	     0	   298	     0	     0	     0	     0	     0	     0	     0	     0	     0	   631	     0	     0	     0	     0	 34193	     0	     0	     0	     0	     0	     0	    63	  1966	     4	     0	     0	    19	     0	     0	 17198	     0	    19	     0	     0	     0	     0	     0	     0	     0	     0	     0	 13463	     0	BMHQNXS
WWF204	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	19/7/2012	47	12 - Thịnh	20	QN-44	     0	  1460	 25074	    88	    16	     0	     0	    26	     0	     0	148463	     0	     0	     0	   418	    26	     0	     0	     0	     0	     5	     0	     0	     0	     0	     4	     0	     0	     0	     0	     0	     0	    14	     0	     0	     0	     0	     0	     0	     0	     0	     0	     6	     0	     0	     0	     0	     0	     0	     0	    22	     0	     0	     0	BMHQNXS
WWF205	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	25/7/2012	14	15 - Thịnh	20	QN-47	     0	  3443	     0	   684	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  2981	     0	     3	     5	     0	     0	     0	 39346	     0	     0	     0	     0	     0	     0	254108	    63	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     6	     0	     0	BMHQNXS
WWF206	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41123	14	20 - Thịnh	5	QN-52	     0	   687	     0	     0	     0	     0	     0	     6	     0	     0	186139	     0	     0	     0	  1247	     0	     0	     0	     0	     0	 43093	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    14	     0	     0	     0	     0	     0	     0	     0	     0	     0	    34	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF207	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41159	25	24 - Thịnh	30	QN-56	     0	    36	    17	    37	     0	     0	     0	 59726	     0	     0	    79	     0	     0	     0	   195	     0	     0	     0	     0	     0	 55685	     0	     0	     0	     0	    11	     0	     0	     0	     0	     0	     0	    68	    54	     0	     0	     0	     0	     0	     0	     0	     0	141960	     0	     0	     0	     0	     0	     0	     0	     0	   157	     0	     0	BMHQNXS
WWF208	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	13/10/2012	22	32 - Tâm	30	QN-32	     0	   148	     0	     5	     0	     0	     0	 12719	     0	     0	     0	     0	     0	     0	     0	  3923	     0	     0	     0	     0	  4545	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	320994	     0	     0	     0	     0	     0	     0	     0	     0	     0	  2139	     0	     0	     0	     0	     0	     0	     0	     0	     4	     0	     0	BMHQNXS
WWF209	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	19/9/2012	22	31 - Thịnh	10	QN-63	     0	     0	     0	     0	     0	     0	     0	     5	     0	     0	    13	     0	     0	     0	     0	     0	     0	     0	     0	     0	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 53302	     0	     0	     0	     0	     0	     0	     0	     0	     0	  3328	     0	     0	     0	     0	     0	     0	     0	     0	236991	     0	     0	BMHQNXS
WWF21	tube_labels	Vietnam	HSL	HSL	HueSaoLaNR	NA	NA	H34	NA	NA	     0	     0	     0	     0	     0	     0	     5	     0	     0	     0	     0	     0	     0	     0	     0	 11161	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	304274	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF210	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	28/9/2012	45	33 - Thịnh	5	QN-65	     0	     6	    63	     0	     0	     0	     0	266762	     0	     0	   351	     0	     0	     0	     0	     3	     0	     0	     0	     0	     4	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    20	     0	     0	     0	     0	     4	     0	     0	     7	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF212	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	24/6/2012	14	1 - Huy	8	QN-71	    0	    0	    0	    0	    0	    0	    0	12086	    0	    0	    0	    0	    0	    0	   20	    0	    0	    0	    0	    0	 2410	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	77218	    0	    0	    0	    0	    0	    0	    0	    0	    0	47910	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF213	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41092	37	5 - Huy	10	QN-75	     0	 35620	     0	     0	     0	     0	     0	 48639	     0	     0	341076	     0	     0	     0	  8760	     0	     0	     0	     0	     0	 12367	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   587	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF215	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	14/7/2012	37	11 - Huy	25	QN-81	     0	   770	     0	     0	     0	     0	     0	135469	     0	     0	 47233	     0	     0	     0	     0	   134	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    34	     0	     0	     0	    13	     0	     0	     0	     0	     0	     0	     0	     0	     0	    13	     0	BMHQNXS
WWF216	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	27/7/2012	37	16 - Huy	10	QN-86	     0	  2270	     0	     0	     0	     0	     0	111840	     0	     0	     0	     0	   882	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     6	     0	     0	     0	     0	     0	     0	     0	     0	     0	123805	     0	     0	     0	     0	     0	     0	     0	     0	     6	     0	     0	BMHQNXS
WWF218	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	25/8/2012	47	27 - Huy	7	QN-97	    0	    0	    0	    0	    0	    0	    0	91725	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    3	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	96267	    0	    0	    0	    0	    0	  471	    0	   76	    0	   74	    0	    0	    0	    0	    0	    0	    0	    0	68479	    6	    0	BMHQNXS
WWF219	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41159	35	31 - Huy	5	QN-101	     0	   188	     0	     0	     0	     0	     0	 87363	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     5	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    18	     0	     0	     0	     0	     0	     0	     0	     0	     0	120670	     0	     0	     8	     0	     0	     0	     0	     0	    76	     0	     0	BMHQNXS
WWF22	tube_labels	Vietnam	HSL	HSL	HueSaoLaNR	NA	NA	H37	NA	NA	     0	     0	     0	     0	     0	     0	     0	339767	     0	     0	     7	     0	  2153	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    52	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1447	     0	     0	     0	   365	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF221	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41092	45	3 - Triều	15	QN-107	     0	     0	     0	     0	     0	     0	     0	206535	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    73	     0	     0	     0	     0	     0	    67	     0	     0	     0	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	 11939	     0	BMHQNXS
WWF222	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41099	20	5 - Triều	30	QN-109	     0	   465	     3	   350	     6	     0	     0	146718	     0	     0	     0	     0	     0	     0	     0	     6	     0	     0	     0	     0	  2994	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 46572	  1322	     7	     0	     0	   887	     0	     0	     0	     0	    74	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF223	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	24/7/2012	34	11 - Triều	20	QN-115	    0	    0	    0	    0	    0	    0	    0	   10	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	94941	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    4	    0	    0	    0	    0	    0	 3489	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF224	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41122	47	13 - Triều	10	QN-117	     0	     3	     0	     0	     0	     0	     0	276158	     0	     0	    71	     0	     0	     0	     0	     0	     0	     0	     0	     0	    43	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 24846	  5929	     0	     0	 26969	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     7	     0	BMHQNXS
WWF225	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41132	36	16 - Triều	10	QN-120	     0	    20	     0	  2148	    27	     0	     0	 86852	     0	     0	     0	     0	     3	     0	     0	     0	     0	     0	     0	     0	   146	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	106470	     0	     0	BMHQNXS
WWF226	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	22/8/2012	35	19 - Triều	20	QN-123	     0	  6968	     0	    11	     0	     0	     0	    94	     0	     0	     0	     0	     0	     0	   271	  3128	     0	     0	129653	     0	 52392	   454	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 16530	     0	     0	     0	     0	     0	     0	     0	     0	     0	  9734	     0	     0	     0	     0	     0	     0	     0	     0	 34695	     0	     0	BMHQNXS
WWF228	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	30/10/2012	45	35 - Triều	25	QN-139	     0	     0	     0	     0	     0	     0	     0	143972	     0	     0	 19645	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     3	     0	     0	     0	    15	     0	     0	     0	     0	     0	     0	     0	     0	     0	 29877	     0	BMHQNXS
WWF23	tube_labels	Vietnam	HSL	HSL	HueSaoLaNR	NA	NA	H39	NA	NA	     0	    11	  8677	    20	    25	     0	     0	381007	     0	     0	    73	     0	     0	     0	     0	 40317	     0	     0	     0	     0	     0	     0	     0	     0	     0	 89679	     0	     0	     0	     0	     0	     0	     0	 14869	     0	     0	     0	     0	  2757	     0	     0	     0	     0	140786	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF230	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	19/03/2013	45	33 - Tâm	1	QN-145	     0	     0	     0	     0	     0	     0	     0	112996	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     3	     0	     6	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   995	     0	     0	     0	     0	     0	     0	     0	179177	     0	    13	     0	     0	     3	     0	     0	     0	     0	     0	    54	     0	     0	BMHQNXS
WWF231	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	24/04/2013	44	38 - Tâm	8	QN-149	     0	  1777	     0	     0	     0	     0	     0	 42362	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  8201	     0	     4	    11	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    32	    29	     0	     0	     0	     0	     0	     0	     4	     0	 17873	     0	     0	  5501	     0	     0	     0	     0	     0	232343	     0	     0	BMHQNXS
WWF232	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41279	36	43 - Tâm	40	QN-154	     0	 12138	     0	     0	     0	     0	     0	105631	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 43224	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 53065	     0	     0	 57187	     0	     0	     0	     0	     0	     0	    19	     0	     0	     0	BMHQNXS
WWF233	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	18/05/2013	22	47 - Tâm	5	QN-158	     0	   171	   337	     5	     0	     0	     0	 31350	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  3260	     0	     0	     0	     0	  3345	     0	     0	     0	     0	     0	     0	163840	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     4	    28	     0	BMHQNXS
WWF234	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41309	34	43 - Triều	20	QN-164	    0	  295	    0	30177	   17	    0	    0	   62	    0	    0	    0	    0	    0	    0	    4	    0	    0	    0	    0	    0	44671	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    8	    0	    0	    0	    0	    0	  230	    0	   14	    0	   15	   14	    0	    0	    0	    0	    0	    0	    0	  100	    0	    0	BMHQNXS
WWF236	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	26/2/2013	14	60 -Triều	30	QN-282	    0	29503	    0	    0	    0	    0	    0	  117	    0	    0	   56	    0	    0	    0	    0	    0	    0	    0	    0	    0	83305	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    4	    0	    0	BMHQNXS
WWF237	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	23/05/2013	43	56 - Triều	7	QN-175	     0	   350	     0	     0	     0	     0	     0	   121	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	132188	     0	     0	     0	     0	     0	     7	     0	 24732	     0	   276	     0	     0	     0	     0	     0	     0	     0	     0	     0	 33783	     0	BMHQNXS
WWF238	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41397	20	43 - Thịnh	17	QN-179	     0	  3671	  9815	    67	    44	     0	     0	   129	     0	     0	     0	     0	     0	     0	   752	    27	     0	     0	     0	     0	187053	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	138562	     0	     0	     0	     0	     0	     0	     0	    50	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF239	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	21/03/2013	34	47 - Thịnh	10	QN-183	     0	   137	    20	     0	     0	     0	     0	  7873	     0	     0	     0	     0	     0	     0	     0	170286	     0	     0	     0	     0	  2000	     0	     0	     5	     0	     0	     0	     0	     0	     0	     0	     0	    12	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF24	tube_labels	Vietnam	HSL	HSL	HueSaoLaNR	NA	NA	H26	NA	NA	     0	     0	     0	     0	     0	     0	     0	284127	     0	     0	    23	     0	     0	     0	     0	    12	     0	     0	     0	     0	     0	     0	     0	     0	     0	     9	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   287	     0	     0	     0	     0	    13	     0	     0	     0	     0	     0	     0	     0	     3	     0	     0	BMHQNXS
WWF241	WWF_2013Samples_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41459	36	49 - Thịnh	22	QN-185	     0	    13	     0	  1524	    55	     0	     0	124348	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    44	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   159	    91	     0	     0	     0	     0	     0	   325	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
