KIZ_code	Worksheet_filename	Country	reservecode	reservecode2	Protected_Area_Std_Name	Date_collected	Forest_Compartment	Original_ID_Code	Approx_number_leeches	WWF_SWG_ID	Carnivora.Canidae.Canis.lupus_familiaris	Carnivora.Felidae.Catopuma.UNK	Carnivora.Felidae.Neofelis.UNK	Carnivora.Felidae.Prionailurus.bengalensis	Carnivora.Felidae.UNK	Carnivora.Herpestidae.Herpestes.UNK	Carnivora.Mustelidae.Aonyx.cinereus	Carnivora.Mustelidae.Arctonyx.collaris	Carnivora.Mustelidae.Lutra.lutra	Carnivora.Mustelidae.Martes.flavigula	Carnivora.Mustelidae.Melogale.moschata	Carnivora.Mustelidae.Mustela.kathiah	Carnivora.Mustelidae.Mustela.UNK	Carnivora.Ursidae.Ursus.thibetanus	Carnivora.Viverridae.Arctictis.UNK	Carnivora.Viverridae.Paguma.larvata	Carnivora.Viverridae.Viverra.UNK1	Carnivora.Viverridae.Viverra.UNK2	Carnivora.Viverridae.Viverra.UNK3	Carnivora.Viverridae.Viverra.UNK4	reservecode3
WWF429	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41619	14	NA	50	QN 1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF430	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41619	14	NA	50	QN 1024	166	  0	  0	  0	  0	  0	  0	  0	  0	  0	111	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
WWF431	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41619	14	NA	50	QN 1026	 0	 0	 0	 0	 0	 6	 0	 0	 0	 0	12	 0	 0	 0	 0	 3	 0	 0	 0	 0	BMHQNXS
WWF432	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41619	14	NA	50	QN 1028	   0	   0	   0	   0	 234	   0	   0	   0	   0	   0	2310	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
WWF433	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 1030	   0	   0	   0	   0	  10	   0	   0	   0	   0	   0	3270	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
WWF434	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 1032	   0	   0	   0	   0	  43	   0	   0	   0	   0	   0	7903	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
WWF435	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 1034	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	9846	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
WWF436	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 1036	    0	    0	19971	    6	  145	    0	    0	    0	    0	    0	 8456	    0	    0	    0	    6	    0	    0	    0	    0	    0	BMHQNXS
WWF437	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 1038	  0	  0	  0	  0	  8	  0	  0	  0	  0	  0	129	  0	  0	  0	  0	 18	  0	  0	  0	  0	BMHQNXS
WWF438	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41623	14	NA	50	QN 1041	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	382	  0	  0	  0	  0	BMHQNXS
WWF439	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41623	14	NA	50	QN 1043	   0	   0	   0	   0	   7	 301	   0	   0	   0	   0	1316	   0	   0	   0	   0	 449	   0	   0	   0	   0	BMHQNXS
WWF44	tube_labels	Vietnam	HSL	HSL	HueSaoLaNR	NA	NA	H142	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF440	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41623	14	NA	50	QN 1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	BMHQNXS
WWF441	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41623	14	NA	50	QN 1047	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	161	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
WWF442	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41623	14	NA	50	QN 1049	   0	   0	   0	   0	  46	   0	   0	   0	   0	   0	4643	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
WWF443	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41624	14	NA	50	QN 1051	    0	    0	    0	    0	  267	   63	    0	    0	    0	    0	25355	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF444	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41615	14	NA	50	QN 2000	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	11624	    0	    0	    0	    0	BMHQNXS
WWF445	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41615	14	NA	50	QN 2002	   41	    0	    0	    0	 2827	    0	    0	    0	    0	    0	25661	    0	    0	    0	    0	37925	    0	    0	    0	  323	BMHQNXS
WWF446	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41615	14	NA	50	QN 2004	   0	   0	   0	   0	  53	   0	   0	   0	   0	   0	4073	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
WWF447	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41616	14	NA	50	QN 2006	    0	    0	    5	 6371	  103	    0	    0	    0	    0	    0	10885	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF449	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41617	14	NA	50	QN 2011	    0	    0	    0	    0	   23	    0	    0	    0	    0	    0	25089	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF45	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	41155	417	Vong - 01	8	BM-1	238614	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF451	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41618	14	NA	50	QN 2016	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF452	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamNR	41618	14	NA	50	QN 2018	    0	    0	  125	    0	 1733	  529	    0	    0	    0	    0	24725	    0	    0	    0	    0	 6921	    0	   46	    0	    0	BMHQNXS
WWF453	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41618	14	NA	50	QN 2020	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	938	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
WWF454	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41618	14	NA	50	QN 2022	   0	   0	  29	   0	   4	   3	   0	   0	   0	   0	1231	   0	   0	   0	   0	   4	   0	   0	   0	   0	BMHQNXS
WWF455	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamNR	41619	14	NA	50	QN 2024	  0	  0	 38	  0	  9	 27	  0	  0	  0	  0	113	  0	  0	  0	  0	  5	  0	  3	  0	  0	BMHQNXS
WWF456	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamNR	41622	14	NA	50	QN 2027	  0	  0	 38	  0	  9	 88	  0	  0	  0	  0	221	  0	  0	  0	  0	 20	  0	 10	  0	  0	BMHQNXS
WWF457	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 2029	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	569	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
WWF458	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 2031	0	0	0	0	0	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF459	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41623	14	NA	50	QN 2040	   0	   0	   0	   0	  21	   0	   0	   0	   0	   0	1752	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
WWF46	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	41165	42	Vong - 02	20	BM-2	     0	     0	     0	     0	   180	169008	     0	     0	     0	     0	 25405	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF460	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamNR	41623	14	NA	50	QN 2042	   0	   0	  21	   0	   6	3242	   0	   0	   0	   0	2326	   0	   0	   0	   4	  17	   0	3411	   0	   0	BMHQNXS
WWF461	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41615	14	NA	50	QN 3000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 10	  0	  0	  0	  0	846	  0	  0	  0	  0	BMHQNXS
WWF462	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41615	14	NA	50	QN 3002	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	2825	   0	   0	   0	   0	BMHQNXS
WWF463	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41615	14	NA	50	QN 3004	  0	  0	 62	667	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	234	  0	  0	  0	  0	BMHQNXS
WWF464	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41615	14	NA	50	QN 3006	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	628	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
WWF465	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41616	14	NA	50	QN 3007	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	BMHQNXS
WWF467	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41617	14	NA	50	QN 3012	  0	  0	  0	  0	  0	 69	  0	  0	  0	  0	334	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
WWF468	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41617	14	NA	50	QN 3014	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF47	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	41152	418	Vong - 06	6	BM-6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF48	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	24&25/09/2012	419	Dũng - 02	15	BM -12	59	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
WWF49	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	41156	429	Quang - 01	5	BM -15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF5	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK47_20120901	NA	NA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF50	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	41521	429	Nguyễn Văn Thiện	3	BM-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF51	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	41551	429	Nguyễn Văn Thiện	27	BM-26	     0	     0	     0	     0	     0	616248	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF52	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	41551	429	Huỳnh Đức Huy	7	BM-28	     0	     0	     0	     0	   416	     0	     0	     0	     0	     0	403139	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF53	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	41612	429	Nguyễn Văn Thiện	33	BM-37	    10	     0	     0	     0	   137	     0	     0	     0	     0	     0	141939	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF54	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	13/4/2013	429	NA	20	BM-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF55	WWF_2013Samples_20140919.xlsx	Vietnam	BM	BMNP	BachMaNP	13/4/2013	429	NA	38	BM-44	    3	    0	    0	    0	    0	15307	    0	    0	    0	  281	   40	    0	    0	    0	    0	37345	    0	    0	    0	   30	BMHQNXS
WWF57	WWF_2013Samples_20140919.xlsx	Laos	XS	XS	XeSap	NA	Laos	XS # 17-2	5	XS-1	    0	    0	    0	    0	    0	    0	    0	28347	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF58	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-1-13-Rivter	NA	XS-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF59	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-2-13-Rivter	NA	XS-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	LL
WWF6	tube_labels	Vietnam	HSL	HSL	Hue SNR	NA	NA	VINH.BUIHUU_20120909	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF60	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-3-13-Rivter	NA	XS-20	    6	    0	    0	    0	    0	    0	    0	    0	    0	    0	   10	    0	    0	    0	    0	20493	    0	    0	    0	    0	LL
WWF61	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-4-13-Rivter	NA	XS-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF62	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-5-14-A-Start	NA	XS-22	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	2432	   0	   0	   0	   0	   0	   0	   0	   0	   0	LL
WWF64	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-7-14-start-E	NA	XS-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	LL
WWF65	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-8-14-start-E	NA	XS-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF66	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-9-15A-start	185+	XS-26	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 767	   0	   0	   0	   0	4429	   0	   0	   0	   0	LL
WWF67	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-10-15A-start	NA	XS-27	 0	 0	 0	 0	 0	 0	 0	10	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	LL
WWF68	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-11-15-start-F	200+	XS-28	   0	   0	   0	   0	   0	   0	   0	   0	   0	 212	   0	   0	   0	   0	   0	4449	  91	   0	   0	   0	LL
WWF69	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-12-15-L/R	110+	XS-29	    0	    0	    0	    0	    0	86418	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	  467	    0	    0	    0	LL
WWF7	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK36_20120929	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF70	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-13-15 - s	8+	XS-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF71	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-14-15 -L	90+	XS-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF72	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-15-15 - R	140+	XS-32	    0	    0	    0	    0	    0	20295	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	LL
WWF74	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-17-15-x	60+	XS-34	    0	  641	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	59695	    0	    0	    0	    0	LL
WWF75	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-18-15 - - G   100	NA	XS-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF76	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-19-16-Riv-G	NA	XS-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF77	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-20-16-G-H	NA	XS-37	   0	   0	  86	1432	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	LL
WWF8	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK37_20121011	NA	NA	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	45	 0	 0	 0	 0	BMHQNXS
WWF80	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-23-16 - A- start	NA	XS-40	  0	  0	  0	  0	  0	  0	  0	  0	  0	147	  0	  0	  0	  0	  0	178	  0	  0	  0	  0	LL
WWF81	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-24-16-x-#1	NA	XS-41	    0	    0	    0	    0	    0	 8188	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	56278	    0	    0	    0	LL
WWF82	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-25-16-R	NA	XS-42	    0	    0	    0	    0	    0	11725	    0	    0	    0	    0	  797	    0	    0	    0	    0	    0	  640	    0	    0	    0	LL
WWF83	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-26-16 - G	NA	XS-43	   0	   0	   0	   0	   0	1952	   0	   0	   0	   0	6257	   0	 248	   0	   0	 170	  72	   0	   0	   0	LL
WWF84	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-27-16 - L	NA	XS-44	6140	   0	 555	   0	   0	   0	   0	   0	   0	   0	 105	   0	   0	   0	   0	   0	   0	   0	   0	   0	LL
WWF85	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-28-17- GG	NA	XS-45	 0	 0	 0	 0	 0	15	 0	 0	 0	 0	 0	 0	 0	 0	 0	75	 0	 0	 0	 0	LL
WWF86	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-29-17- A - start	NA	XS-46	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	64	 0	 0	 0	LL
WWF87	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-30-17- G - H	NA	XS-47	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	5618	   0	   0	   0	   0	   0	   0	   0	   0	   0	LL
WWF88	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-31-17 - H - E	NA	XS-48	   0	   0	   0	   0	   0	   0	   0	3183	   0	   0	 350	   0	  77	   0	   0	   0	   0	   0	   0	   0	LL
WWF89	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-32-17 - H - E	NA	XS-49	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	12541	    0	    0	    0	    0	    0	    0	    0	LL
WWF9	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK45_20121028	NA	NA	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
WWF92	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41061	345	1-Hóa	50	H-1	302546	     0	     0	     0	    16	     0	     0	     0	     0	    81	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF93	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41063	345	3-Hóa	60	H-3	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	   75	    0	    0	    0	    0	44439	    0	    0	  436	    0	BMHQNXS
WWF94	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	30/6/2012	350	10-Hóa	15	H-10	    0	    0	    0	    0	  389	 9645	    0	    0	    0	    0	53928	    0	    0	    0	    0	 6104	    0	    0	    0	    0	BMHQNXS
WWF95	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41095	349	12-Hóa	30	H-12	    0	    0	    0	    0	  192	    0	    0	    0	    0	    0	33719	    0	    0	    0	    0	   57	    0	    0	    0	    0	BMHQNXS
WWF96	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41098	349	15-Hóa	25	H-15	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	31	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
WWF97	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	13/7/2012	353	17-Hóa	25	H-17	    0	    0	  153	 8724	    0	    0	    0	    0	    0	    0	14137	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF98	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	16/7/2012	353	20-Hoa	30	H-20	   0	   0	   0	   0	   0	1510	   0	   0	   0	   0	 202	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS10	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41782	NA	NA	50	NA	    0	    0	    0	    0	   36	    0	    0	    0	    0	    0	50390	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS11	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41782	NA	NA	50	NA	     0	     0	     0	     0	  1097	  2103	     0	     0	     0	     0	146335	     0	     0	     0	     0	  1434	     0	     0	     0	     0	BMHQNXS
XS12	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41783	NA	NA	50	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS13	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41783	NA	NA	50	NA	  0	  0	  0	  0	  0	  0	  0	  0	 54	  0	  0	  0	  0	  0	  0	757	  0	  0	  0	  0	BMHQNXS
XS14A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	23	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS14B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	33	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS15A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	39	NA	 0	 0	96	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
XS16A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	50	NA	 0	 0	 0	 0	 0	 0	 0	 0	 0	37	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
XS17A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	39	NA	     0	     0	     0	     0	    57	     0	     0	     0	     0	     0	 57091	     0	     0	     0	     0	108635	     0	     0	     0	     0	BMHQNXS
XS17B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	11	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS18A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	48	NA	    0	    0	    0	    0	   14	    0	    0	    0	    0	    0	28231	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS19A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	33	NA	 155	   0	   0	   0	   0	   0	2623	   0	   0	   0	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS19B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	17	NA	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	16839	    0	    0	    0	    0	BMHQNXS
XS2	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41781	NA	NA	50	NA	160771	     0	     0	     0	  5002	  3316	     0	     0	     0	     0	 18408	     0	     0	     0	     0	  3834	     0	     0	     0	     0	BMHQNXS
XS20A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	36	NA	    0	    0	    0	    0	   93	    0	    0	    0	    0	    0	38798	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
