KIZ_code	Worksheet_filename	Country	reservecode	reservecode2	reservecode3	Protected_Area_Std_Name	Date_collected	Forest_Compartment	Original_ID_Code	Approx_number_leeches	WWF_SWG_ID	Primates.Cercopithecidae.Macaca.arctoides	Primates.Cercopithecidae.Macaca.assamensis	Primates.Cercopithecidae.Macaca.fascicularis	Primates.Cercopithecidae.Macaca.mulatta	Primates.Cercopithecidae.Macaca.UNK	Primates.Hominidae.Homo.sapiens	Primates.Hylobatidae.Nomascus.siki
WWF8	tube_labels	Vietnam	QNSL	QNSL	BMHQNXS	Quang Nam SNR	NA	NA	TK37_20121011	NA	NA	35	 0	 0	 0	 0	83	 0
WWF80	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	LL	Laving Lavern	NA	Laos	WCS-23-16 - A- start	NA	XS-40	  0	  0	  0	  0	  0	659	  0
WWF81	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	LL	Laving Lavern	NA	Laos	WCS-24-16-x-#1	NA	XS-41	54	 0	 0	 0	 0	 5	 0
WWF82	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	LL	Laving Lavern	NA	Laos	WCS-25-16-R	NA	XS-42	3647	   0	   0	   0	 133	 126	   0
WWF83	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	LL	Laving Lavern	NA	Laos	WCS-26-16 - G	NA	XS-43	1650	   0	   0	   0	   0	   0	   0
WWF84	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	LL	Laving Lavern	NA	Laos	WCS-27-16 - L	NA	XS-44	0	0	0	0	0	0	0
WWF85	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	LL	Laving Lavern	NA	Laos	WCS-28-17- GG	NA	XS-45	0	0	0	0	0	0	0
WWF86	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	LL	Laving Lavern	NA	Laos	WCS-29-17- A - start	NA	XS-46	0	0	0	0	0	0	0
WWF87	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	LL	Laving Lavern	NA	Laos	WCS-30-17- G - H	NA	XS-47	   0	  18	   0	   0	4266	   0	   0
WWF88	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	LL	Laving Lavern	NA	Laos	WCS-31-17 - H - E	NA	XS-48	  0	  5	  0	  0	445	  0	  0
WWF89	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	LL	Laving Lavern	NA	Laos	WCS-32-17 - H - E	NA	XS-49	4	0	0	0	0	0	0
WWF9	tube_labels	Vietnam	QNSL	QNSL	BMHQNXS	Quang Nam SNR	NA	NA	TK45_20121028	NA	NA	0	0	0	0	0	0	0
WWF92	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	BMHQNXS	HueSaoLaNR	41061	345	1-Hóa	50	H-1	  0	  0	  0	  0	  0	462	  0
WWF93	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	BMHQNXS	HueSaoLaNR	41063	345	3-Hóa	60	H-3	11	 0	 0	 0	 0	 0	 0
WWF94	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	BMHQNXS	HueSaoLaNR	30/6/2012	350	10-Hóa	15	H-10	 0	 0	 0	 0	 0	17	 0
WWF95	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	BMHQNXS	HueSaoLaNR	41095	349	12-Hóa	30	H-12	114	  0	  0	  0	  0	138	  0
WWF96	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	BMHQNXS	HueSaoLaNR	41098	349	15-Hóa	25	H-15	 0	 0	 0	 0	 0	49	 0
WWF97	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	BMHQNXS	HueSaoLaNR	13/7/2012	353	17-Hóa	25	H-17	2880	   0	   0	   0	 552	   0	   0
WWF98	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	BMHQNXS	HueSaoLaNR	16/7/2012	353	20-Hoa	30	H-20	2141	   0	   0	   0	   0	 888	   0
XS10	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41782	NA	NA	50	NA	 0	 0	 0	 0	12	 0	 0
XS11	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41782	NA	NA	50	NA	0	0	0	0	0	0	0
XS12	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41783	NA	NA	50	NA	221	  0	  0	  0	  0	  0	  0
XS13	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41783	NA	NA	50	NA	0	0	0	0	0	0	0
XS14A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41784	NA	NA	23	NA	0	0	0	0	0	0	0
XS14B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41784	NA	NA	33	NA	0	0	0	0	0	0	0
XS15A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41785	NA	NA	39	NA	0	0	0	0	0	0	0
XS16A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41785	NA	NA	50	NA	0	0	0	0	0	0	0
XS17A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41785	NA	NA	39	NA	1404	 119	   0	   0	 146	   0	   0
XS17B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41785	NA	NA	11	NA	  0	  0	  0	  0	  0	100	  0
XS18A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41786	NA	NA	48	NA	0	0	0	0	0	0	0
XS19A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41786	NA	NA	33	NA	0	0	0	0	0	0	0
XS19B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41786	NA	NA	17	NA	   0	   0	   0	   0	   0	1461	   0
XS2	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41781	NA	NA	50	NA	0	0	0	0	0	0	0
XS20A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41786	NA	NA	36	NA	0	0	0	0	0	0	0
XS20B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41786	NA	NA	14	NA	  0	  0	  0	  0	  0	878	  0
XS21A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41788	NA	NA	30	NA	0	0	0	0	0	0	0
XS21B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41788	NA	NA	20	NA	0	0	0	0	0	0	0
XS22A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41789	NA	NA	30	NA	 0	 0	 0	 0	 0	12	 0
XS22B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41789	NA	NA	20	NA	  0	  0	  0	  0	  0	529	  0
XS23A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41789	NA	NA	18	NA	0	0	0	0	0	3	0
XS23B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41789	NA	NA	32	NA	  0	  0	  0	  0	  0	713	  0
XS24A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41790	NA	NA	33	NA	0	0	0	0	0	0	0
XS25A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41790	NA	NA	23	NA	0	0	0	0	0	0	0
XS26A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41790	NA	NA	18	NA	0	0	0	0	0	0	0
XS26B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41790	NA	NA	32	NA	   0	   0	   0	   0	   0	6495	   0
XS27A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41791	NA	NA	37	NA	0	0	0	0	0	0	0
XS27B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41791	NA	NA	13	NA	    0	    0	    0	    0	    0	15855	    0
XS28A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41791	NA	NA	5	NA	0	0	0	0	0	0	0
XS29A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41792	NA	NA	37	NA	0	0	0	0	0	0	0
XS3	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41781	NA	NA	50	NA	    0	    0	    0	    0	    0	11303	    0
XS31A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41789	NA	NA	41	NA	0	0	0	0	0	0	0
XS31B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41789	NA	NA	9	NA	0	0	0	0	0	0	0
XS32A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41790	NA	NA	36	NA	0	0	0	0	0	0	0
XS32B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41790	NA	NA	14	NA	0	0	0	0	0	0	0
XS33B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41790	NA	NA	44	NA	   0	   0	   0	   0	   0	1721	   0
XS34A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41790	NA	NA	16	NA	0	0	0	0	0	3	0
XS34B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41790	NA	NA	34	NA	0	0	0	0	0	0	0
XS35A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41791	NA	NA	50	NA	0	0	0	0	0	0	0
XS36A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41791	NA	NA	50	NA	0	0	0	0	0	0	0
XS37A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41792	NA	NA	50	NA	0	0	0	0	0	0	0
XS38A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41793	NA	NA	48	NA	0	0	0	0	0	0	0
XS39A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41793	NA	NA	39	NA	0	0	0	0	0	0	0
XS39B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41793	NA	NA	11	NA	5841	  77	   0	   0	 404	   0	   0
XS4	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41783	NA	NA	50	NA	  0	  0	  0	  0	  0	519	  0
XS40A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41793	NA	NA	4	NA	0	0	0	0	0	0	0
XS40B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41793	NA	NA	46	NA	  0	  0	  0	  0	  0	658	  0
XS41A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41794	NA	NA	40	NA	0	0	0	0	0	0	0
XS41B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41794	NA	NA	10	NA	  0	  0	  0	  0	  0	409	  0
XS42B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41793	NA	NA	50	NA	  0	  0	  0	  0	  0	225	  0
XS43A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41794	NA	NA	50	NA	0	0	0	0	0	0	0
XS44A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	no_date	NA	NA	NA	NA	0	0	0	0	0	0	0
XS45A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	no_date	NA	NA	NA	NA	0	0	0	0	0	0	0
XS46A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	no_date	NA	NA	NA	NA	0	0	0	0	0	0	0
XS5	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41784	NA	NA	50	NA	 899	   0	   0	   0	 289	1129	   0
XS50A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41793	NA	NA	40	NA	3	0	0	0	0	0	0
XS51A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41794	NA	NA	30	NA	0	0	0	0	0	0	0
XS51B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41794	NA	NA	20	NA	0	0	0	0	0	0	0
XS52A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41795	NA	NA	45	NA	0	0	0	0	0	0	0
XS52B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41795	NA	NA	5	NA	    0	    0	    0	    0	    0	85246	    0
XS54A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41795	NA	NA	13	NA	 0	 0	 0	 0	 0	65	 0
XS54B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41795	NA	NA	37	NA	0	0	0	0	0	0	0
XS55	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41795	NA	NA	12	NA	0	0	0	0	0	0	0
XS55A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41795	NA	NA	16	NA	0	0	0	0	0	0	0
XS55B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41795	NA	NA	2	NA	0	0	0	0	0	0	0
XS6A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41784	NA	NA	32	NA	0	0	0	0	0	0	0
XS6B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41784	NA	NA	18	NA	0	0	0	0	0	0	0
XS7A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41785	NA	NA	28	NA	   0	   0	   0	   0	   0	6861	   0
XS7B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41785	NA	NA	22	NA	 0	 0	 0	 0	 0	52	 0
XS8A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41785	NA	NA	12	NA	0	0	0	0	0	0	0
XS8B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41785	NA	NA	38	NA	0	0	0	0	0	0	0
XS9A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41785	NA	NA	12	NA	0	0	0	0	0	0	0
XS9B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	BMHQNXS	XeSap	41785	NA	NA	38	NA	   0	   0	   0	   0	   0	1044	   0
